grapherId,slug,chartType,md5,svgFilename
500,ozone-o3-concentration-in-ppb,undefined,9f3e399c3f17721b06121051a259303d,ozone-o3-concentration-in-ppb_v6_850x600.svg
2823,co2-income-level,StackedArea,50d9b4feaa6ac98c4fe7cb3b3655f921,co2-income-level_v13_850x600.svg
958,fao-projections-of-arable-land-to-2050,undefined,b6ab924c856c7d8ae475ef125c8d5bb9,fao-projections-of-arable-land-to-2050_v4_850x600.svg
164,share-of-working-children-who-work-only,undefined,34428f048fe7c2cb770723758b9a5df1,share-of-working-children-who-work-only_v9_850x600.svg
356,share-of-people-paying-bribes-vs-corruption-perception,ScatterPlot,28e6ed27d6ac4e60300de285e9dbefb7,share-of-people-paying-bribes-vs-corruption-perception_v21_850x600.svg
5834,share-democracies-nondemocracies-eiu,StackedArea,3984f5e838334aebf385e3657fa43e50,share-democracies-nondemocracies-eiu_v43_850x600.svg
5008,eat-lancet-diet-comparison,StackedDiscreteBar,c99b4e9976496e03cf4ce187a67cdbd7,eat-lancet-diet-comparison_v2_850x600.svg
5454,covid-vaccination-one-dose-vs-covid-death-rate,ScatterPlot,f223975a6266a873483c916367d1f3e6,covid-vaccination-one-dose-vs-covid-death-rate_v3877_850x600.svg
4586,rural-without-basic-handwashing,undefined,34014ac24a2831d6690af61a606edf0a,rural-without-basic-handwashing_v2_850x600.svg
2671,taxes-as-share-of-cigarette-price,undefined,1c8f76ea89b6f368cd5e35dfb5d47ec4,taxes-as-share-of-cigarette-price_v10_850x600.svg
3591,maternal-deaths-by-income-group,StackedArea,2f58fb1de3d371aca72dd7ded603e92b,maternal-deaths-by-income-group_v8_850x600.svg
5666,share-of-potential-polio-cases-with-adequate-stool-collection,undefined,52c86dbf3d4826e255902cab17dad13b,share-of-potential-polio-cases-with-adequate-stool-collection_v14_850x600.svg
960,child-mortality-by-sex,ScatterPlot,dd151096424ddbddae1a9aeba27800c7,child-mortality-by-sex_v17_850x600.svg
2027,reported-vs-estimated-total-number-of-paralytic-polio-cases-globally,undefined,6350cc8932211fbd5151c5023bac7746,reported-vs-estimated-total-number-of-paralytic-polio-cases-globally_v13_850x600.svg
5202,tourism-gdp-proportion-of-total-gdp,undefined,d8c232ae8e40aaaed8422c2c58698fa9,tourism-gdp-proportion-of-total-gdp_v10_850x600.svg
1490,agricultural-water-withdrawals-vs-gdp-per-capita,ScatterPlot,dda072c544ad9e6460d4a3679503d8ab,agricultural-water-withdrawals-vs-gdp-per-capita_v13_850x600.svg
5030,share-farms-smallholders-vs-gdp,ScatterPlot,0ded2bd2fe818eba9b61d29122e7b1e2,share-farms-smallholders-vs-gdp_v8_850x600.svg
2215,disease-burden-from-injuries,StackedArea,d0806fe896a634d361f2b12e04763d6c,disease-burden-from-injuries_v14_850x600.svg
1656,percentage-of-teachers-absent-from-class,DiscreteBar,48265627021c451a07b79e400ff6966e,percentage-of-teachers-absent-from-class_v2_850x600.svg
4324,share-electricity-solar,undefined,09600f57ec4b0cc809801f9ea97cbe92,share-electricity-solar_v21_850x600.svg
1464,deaths-from-household-and-outdoor-air-pollution,StackedArea,a3c0e226fb49537414fb621373517b65,deaths-from-household-and-outdoor-air-pollution_v4_850x600.svg
4116,number-of-tests-per-confirmed-case-vs-total-confirmed-cases-of-covid-19-per-million-people,ScatterPlot,77f9183ae782ae020345e4572c917f5e,number-of-tests-per-confirmed-case-vs-total-confirmed-cases-of-covid-19-per-million-people_v3355_850x600.svg
1000,capture-fishery-production,undefined,4fc16ca60dc59482cfb561f830b67e49,capture-fishery-production_v18_850x600.svg
4572,pcv3-number-unvaccinated,undefined,a820e9dc70084ac997f0444315c4926e,pcv3-number-unvaccinated_v8_850x600.svg
6225,growth-of-living-standards-across-the-income-distribution-by-decile-in-the-us,undefined,bbdeaff32b99ea420c1012b8a6995f63,growth-of-living-standards-across-the-income-distribution-by-decile-in-the-us_v5_850x600.svg
2685,health-provider-absence-rate,DiscreteBar,74aac8211fce36c282c83e0222568635,health-provider-absence-rate_v9_850x600.svg
6017,mcv2-vaccine-immunization-schedule,undefined,31040c733ba1f2b073d045bef57aacbf,mcv2-vaccine-immunization-schedule_v7_850x600.svg
3565,indian-rhinos,undefined,a7c301e666c7054ee39bc93ddd57b56e,indian-rhinos_v9_850x600.svg
1232,pisa-mean-performance-on-the-reading-scale-by-sex,ScatterPlot,18c15ec156846488b1fdad653464d099,pisa-mean-performance-on-the-reading-scale-by-sex_v14_850x600.svg
5692,egalitarian-democracy-popw-vdem,undefined,22861b9dd42e953ad82e3c119634743b,egalitarian-democracy-popw-vdem_v26_850x600.svg
4740,us-covid-19-share-people-vaccinated,undefined,524befe3a0345b184fb418579818b074,us-covid-19-share-people-vaccinated_v4421_850x600.svg
351,unpaid-parking-violations-per-diplomat,undefined,37f04eed6aa1fc59be4ab10685b36fe6,unpaid-parking-violations-per-diplomat_v4_850x600.svg
5833,political-regime-eiu,undefined,bf779a3bb4ff151676f3d76c2bea943a,political-regime-eiu_v93_850x600.svg
2824,population-by-income-level,StackedArea,9f91933b2967916e5988be5d7b474511,population-by-income-level_v9_850x600.svg
2018,bribery-incidence-of-firms-experiencing-at-least-one-bribe-payment-request,undefined,c849cdaaf2bfb962229842bc2b3bbf85,bribery-incidence-of-firms-experiencing-at-least-one-bribe-payment-request_v8_850x600.svg
5659,attendance-major-artificial-intelligence-conferences,undefined,b289d67b4b0435deb1790ce446e965f0,attendance-major-artificial-intelligence-conferences_v25_850x600.svg
507,weekly-hours-dedicated-to-home-production-in-the-usa-by-demographic-group-test,LineChart,92e7ad5b0f73bbc89c37ce820988ec4c,weekly-hours-dedicated-to-home-production-in-the-usa-by-demographic-group-test_v4_850x600.svg
6028,total-disease-burden,undefined,a63d25abcffcaf51a5158cea29c92611,total-disease-burden_v2_850x600.svg
2488,hiv-expenditure,undefined,838e7257caabef51d61ff699640549a2,hiv-expenditure_v3_850x600.svg
3768,people-who-report-having-friends-or-relatives-they-can-count-on,DiscreteBar,53f405caf17559f325305a8c36520f14,people-who-report-having-friends-or-relatives-they-can-count-on_v6_850x600.svg
1803,saber-rating-of-education-policies-aimed-at-improving-school-accountability,DiscreteBar,3b71bad7b091ad608f52e5a41c763a9e,saber-rating-of-education-policies-aimed-at-improving-school-accountability_v3_850x600.svg
4915,secondary-science-learning-outcomes-for-males-and-females,ScatterPlot,702c6bb9a8ddc00f6df6c040bdf7f095,secondary-science-learning-outcomes-for-males-and-females_v10_850x600.svg
1669,automated-teller-machines-atms-per-100000-adults,undefined,a2cdae20d54d7360b0c90132cf2c5d7a,automated-teller-machines-atms-per-100000-adults_v8_850x600.svg
3902,share-of-violent-deaths-prehistoric-archeological-sites,DiscreteBar,94133f59a8dacf0ae561403bd6c2f306,share-of-violent-deaths-prehistoric-archeological-sites_v17_850x600.svg
197,child-mortality-by-income-level-of-country,LineChart,be1cc8d182b57cfda049bff189924684,child-mortality-by-income-level-of-country_v6_850x600.svg
1694,deaths-risk-factor-5-14years,undefined,99fa87f95d1e8e20043b1aefa3992dce,deaths-risk-factor-5-14years_v15_850x600.svg
5234,money-committed-to-public-private-partnerships-for-infrastructure,undefined,0d3fcc12d19f562b79cd92a5bc30ab33,money-committed-to-public-private-partnerships-for-infrastructure_v9_850x600.svg
956,agri-yields-uk,undefined,988d45ff112df25f1f2cd2525e79813c,agri-yields-uk_v6_850x600.svg
2011,percentage-of-children-in-employment-by-sex,undefined,b317a0f043fae9588e834c5a1c12b94b,percentage-of-children-in-employment-by-sex_v6_850x600.svg
5006,population-young-working-old,StackedDiscreteBar,6de4aec582422fa2cd94eede89fb7234,population-young-working-old_v4_850x600.svg
2647,ozone-depleting-substances-index,undefined,7938841a421da4bd9d7389102c3f506f,ozone-depleting-substances-index_v3_850x600.svg
3795,prevalence-of-lymphatic-filariasis,undefined,70741117dac5f4f92407a493238d7a66,prevalence-of-lymphatic-filariasis_v20_850x600.svg
5462,switzerland-covid-19-weekly-death-rate-by-vaccination-status,undefined,9b81e555bbfcebcf2da2801fd5c45a40,switzerland-covid-19-weekly-death-rate-by-vaccination-status_v100_850x600.svg
2475,share-of-adults-who-drank-alcohol-in-last-year,DiscreteBar,8de5aa8edbf51eb06229874341e87cc7,share-of-adults-who-drank-alcohol-in-last-year_v13_850x600.svg
3761,indoor-pollution-deaths-1990-2017,ScatterPlot,f2f9af778d4fa7dc9b481738495e2e13,indoor-pollution-deaths-1990-2017_v12_850x600.svg
4544,healthcare-access-quality-un,undefined,01f8516084967409f1ee2f29725bbf52,healthcare-access-quality-un_v7_850x600.svg
1204,female-genital-mutilation-prevalence,undefined,3ae32c3bbe268742e6866d6c74c64e42,female-genital-mutilation-prevalence_v14_850x600.svg
6021,rubella-vaccine-immunization-schedule,undefined,6f7b8f928492a98aa804c40c085ba8a0,rubella-vaccine-immunization-schedule_v8_850x600.svg
2481,drinkers-had-a-heavy-session-in-past-30-days,DiscreteBar,c9efcfa4c5d4dfbb15154acdb980c569,drinkers-had-a-heavy-session-in-past-30-days_v11_850x600.svg
3553,share-of-one-year-olds-who-received-the-rotavirus-vaccine,undefined,2f2eda57187fb080ab8579db5e720a79,share-of-one-year-olds-who-received-the-rotavirus-vaccine_v17_850x600.svg
4312,the-cost-of-inequality-economic-disparity-and-the-fraction-of-workers-employed-as-guards,ScatterPlot,1bac192295cb1ddfc9a2ddf3c307ebe0,the-cost-of-inequality-economic-disparity-and-the-fraction-of-workers-employed-as-guards_v5_850x600.svg
3137,share-of-service-in-total-exports,StackedArea,9a73f21610a09a3c8c4b832565c5b8d7,share-of-service-in-total-exports_v9_850x600.svg
3598,capture-and-aquaculture-production,StackedArea,fa101cb23e4206343389f7691c662319,capture-and-aquaculture-production_v11_850x600.svg
703,share-of-children-younger-than-5-who-suffer-from-stunting,undefined,1246b789568fe3baa071399f55d57ba6,share-of-children-younger-than-5-who-suffer-from-stunting_v15_850x600.svg
5805,number-democracies-age-polity,undefined,472379a0f0ad5cd5d1194a42d5e30135,number-democracies-age-polity_v52_850x600.svg
1499,urban-improved-water-access-vs-rural-water-access,ScatterPlot,fc7a973cb772ec4d177baa84ebdbdcfa,urban-improved-water-access-vs-rural-water-access_v10_850x600.svg
367,oecd-expenditures-on-government-outsourcing-gdp,DiscreteBar,855135a71e454ee367de3e7fd16d6d15,oecd-expenditures-on-government-outsourcing-gdp_v5_850x600.svg
2812,ozone-depleting-substance-emissions,LineChart,6cd60b92117c31795202aa9447a68118,ozone-depleting-substance-emissions_v3_850x600.svg
4749,share-global-co2-oil,undefined,4d9e9b481c856913414651272dc33153,share-global-co2-oil_v16_850x600.svg
1009,englands-economy-over-the-long-run-gdp-per-capita-vs-population,ScatterPlot,83a026bb1961cf088b6c3b753fa32fe3,englands-economy-over-the-long-run-gdp-per-capita-vs-population_v6_850x600.svg
3302,carbon-dioxide-emissions-are-higher-in-richer-countries,ScatterPlot,7771a25161a5f9cdf2e6f3f37527d30b,carbon-dioxide-emissions-are-higher-in-richer-countries_v13_850x600.svg
1455,household-air-pollution-deaths-by-region,StackedArea,b6b2d64af217845dacfdefc7511d7933,household-air-pollution-deaths-by-region_v17_850x600.svg
1667,annualized-average-growth-rate-in-per-capita-real-survey-mean-consumption-or-income-bottom-40-of-population,undefined,989ed07fdca354bc7ac7759f86cda1b6,annualized-average-growth-rate-in-per-capita-real-survey-mean-consumption-or-income-bottom-40-of-population_v9_850x600.svg
4315,share-electricity-low-carbon,undefined,d8f68f08c08894d149201872bb9e3f69,share-electricity-low-carbon_v21_850x600.svg
1203,does-law-prohibit-or-invalidate-child-or-early-marriage,undefined,79a501228702643f1009b153cf4897ab,does-law-prohibit-or-invalidate-child-or-early-marriage_v7_850x600.svg
6026,healthy-life-expectancy-at-birth,undefined,889ab1371f66de625c05b923b70f99f6,healthy-life-expectancy-at-birth_v5_850x600.svg
2486,share-who-drank-drank-usa,LineChart,a5912e28dec983ee0dadb46221b24d78,share-who-drank-drank-usa_v1_850x600.svg
3766,share-of-deaths-homicides,undefined,608b40601759a19b43484f4481c1d1aa,share-of-deaths-homicides_v11_850x600.svg
1031,per-capita-milk-consumption,undefined,7d56c1062e0eb34ff58e4a3a9e1c2ca4,per-capita-milk-consumption_v12_850x600.svg
4543,healthcare-access-quality-ihme,undefined,7c5f304d0f915d8f788eaa8d3f4066e4,healthcare-access-quality-ihme_v3_850x600.svg
5491,uk-covid-cases-hospital-ventilated-deaths,undefined,fdcf665af218b247a04dc70dbfdc3b26,uk-covid-cases-hospital-ventilated-deaths_v414_850x600.svg
4785,covid-vaccine-doses-by-manufacturer,StackedArea,9f9feb9c04c0d00f202a2add76472ab8,covid-vaccine-doses-by-manufacturer_v981_850x600.svg
2472,road-traffic-deaths-to-alcohol,DiscreteBar,4782ad075f38fc1447aeea14ea7529c5,road-traffic-deaths-to-alcohol_v12_850x600.svg
509,outdoor-pollution-rate-vs-gdp,ScatterPlot,0c5e527cfcd2a13773c1f84dd6067e27,outdoor-pollution-rate-vs-gdp_v34_850x600.svg
2640,median-daily-per-capita-expenditure-vs-gdp-per-capita,ScatterPlot,b785552b6aa0bb283b073091c3768226,median-daily-per-capita-expenditure-vs-gdp-per-capita_v43_850x600.svg
3792,suicide-deaths-pesticides,DiscreteBar,114a9bac9f5b80daa60603bdad731202,suicide-deaths-pesticides_v4_850x600.svg
5465,excess-deaths-cumulative-economist-single-entity,undefined,31e925c6f0afa1c1ea9dccf3d0fe9cda,excess-deaths-cumulative-economist-single-entity_v1579_850x600.svg
2224,daly-rates-from-all-causes-by-age,LineChart,0776dc25c3af65eb1971150edbee1b35,daly-rates-from-all-causes-by-age_v16_850x600.svg
1693,deaths-by-risk-under5s,undefined,5eb7e658de3af1aa1204c4d7dd78e4f3,deaths-by-risk-under5s_v17_850x600.svg
5233,mechanisms-to-enhance-policy-for-sustainable-development,undefined,a1dec1231a2a074819545add0e6af0fd,mechanisms-to-enhance-policy-for-sustainable-development_v8_850x600.svg
951,global-agricultural-land-use-by-major-crop-type,LineChart,784a94376852222e77ca3545d1705aa0,global-agricultural-land-use-by-major-crop-type_v3_850x600.svg
2016,natural-disaster-deaths-ihme,StackedBar,fd15c6ee43d7f2fe95d2fd51c1568b15,natural-disaster-deaths-ihme_v22_850x600.svg
1832,tuberculosis-death-rates-by-age,LineChart,e7091e50d75de28ea60704ac8a393581,tuberculosis-death-rates-by-age_v19_850x600.svg
3759,share-deaths-indoor-pollution,undefined,18f639c0cd2d7c66dd6d9f4a5434871e,share-deaths-indoor-pollution_v13_850x600.svg
6019,pneumococcal-conjugate-vaccine-immunization-schedule,undefined,8bcaa331ea4bd81c371974fa23b6f266,pneumococcal-conjugate-vaccine-immunization-schedule_v8_850x600.svg
3933,singulate-mean-age-marriage-women,undefined,e4b1761671301e06ed6854231bcbdcc5,singulate-mean-age-marriage-women_v11_850x600.svg
1658,happiness-inequality-within-countries-vs-gdp-per-capita,ScatterPlot,f3ceb7dd1e6c3afc83e584a2d1daa146,happiness-inequality-within-countries-vs-gdp-per-capita_v18_850x600.svg
4924,per-capita-energy-stacked,StackedDiscreteBar,72432fbd76d7f259b27786c478976124,per-capita-energy-stacked_v10_850x600.svg
2815,fertility-rate-vs-the-share-living-in-extreme-poverty,ScatterPlot,326d23997c2c62fc571da9d5a505495c,fertility-rate-vs-the-share-living-in-extreme-poverty_v37_850x600.svg
5802,people-living-in-long-standing-democracies-polity,StackedArea,2ad5b5ded6285c5ed1e66136535bf4af,people-living-in-long-standing-democracies-polity_v55_850x600.svg
360,total-gov-expenditure-gdp-wdi,undefined,7048982fedd76e5c8495fb6207afed08,total-gov-expenditure-gdp-wdi_v7_850x600.svg
4588,number-air-trips-vs-gdp,ScatterPlot,cca726cc522d79d46cc1e4d861d58fc9,number-air-trips-vs-gdp_v6_850x600.svg
5668,adolescent-fertility-ihme-15-19,undefined,77b9f1fccaeee25efb534f13213755f3,adolescent-fertility-ihme-15-19_v13_850x600.svg
596,renewable-energy-investment-of-gdp,DiscreteBar,ba2104c2f19a92b5fc68c97414f9db9c,renewable-energy-investment-of-gdp_v5_850x600.svg
4528,strongly-agree-vaccines-safe,undefined,ccccbb5e940d67be855356f33af591c1,strongly-agree-vaccines-safe_v4_850x600.svg
3369,taxation-vs-electoral-democracy,ScatterPlot,b2556312e279ce137ec7ef4457b398c4,taxation-vs-electoral-democracy_v33_850x600.svg
4970,millet-yield,undefined,592a8d46e54707c30a64412320a26f90,millet-yield_v3_850x600.svg
2089,proportion-of-forest-area-with-long-term-management-plan,undefined,496161062b777c36960c3da5dc5d7546,proportion-of-forest-area-with-long-term-management-plan_v16_850x600.svg
3967,number-with-without-safe-sanitation,StackedBar,b5c251fa39e681bf1e497ce037027d56,number-with-without-safe-sanitation_v2_850x600.svg
334,composition-of-tax-revenues-regional,LineChart,c6429a4179f67a468f0d8fc8188864a0,composition-of-tax-revenues-regional_v2_850x600.svg
4984,per-capita-energy-source-stacked,StackedDiscreteBar,43e2f94466ad87f7008201a07f4c9e41,per-capita-energy-source-stacked_v7_850x600.svg
5258,annual-co-emissions-from-other-industry,undefined,82934046678091a9763c935d00d0f6e4,annual-co-emissions-from-other-industry_v7_850x600.svg
106,wages-in-the-manufacturing-sector-vs-several-food-prices-usa,undefined,5f2dbe883a3196a050777e85bc6ee0e8,wages-in-the-manufacturing-sector-vs-several-food-prices-usa_v3_850x600.svg
3993,share-cereal-human-food,undefined,9564b054c6a85078b955014d9baebcc8,share-cereal-human-food_v7_850x600.svg
562,share-who-say-happy-WVS-first-to-last,undefined,8864fa7e880b287e26de8197ba662a5c,share-who-say-happy-WVS-first-to-last_v4_850x600.svg
2419,share-of-men-vs-women-who-prefer-a-male-boss,LineChart,e7e25462a6fcbc6d0e05a92a077e031a,share-of-men-vs-women-who-prefer-a-male-boss_v2_850x600.svg
750,prevalence-of-anemia-in-pregnant-women,undefined,b37857a952069cd62f467a028b4cf265,prevalence-of-anemia-in-pregnant-women_v10_850x600.svg
3164,asthma-prevalence,undefined,5ddd0d77f84bb07468030d72d55aeef3,asthma-prevalence_v13_850x600.svg
6416,people-living-in-countries-with-woman-head-of-state,StackedArea,07545fae23bb467dd107dd60548240bb,people-living-in-countries-with-woman-head-of-state_v35_850x600.svg
5293,gender-equality-in-employment-and-economic-benefits,undefined,a749e578aef64edb51266aa5344a3ef3,gender-equality-in-employment-and-economic-benefits_v6_850x600.svg
4341,the-missing-middle-in-the-us-job-growth-is-highest-in-the-top-fifth-and-bottom-fifth-of-occupations-by-mean-annual-earnings,undefined,930b3eed89ec3d6b99d8bb4d0f9a30cf,the-missing-middle-in-the-us-job-growth-is-highest-in-the-top-fifth-and-bottom-fifth-of-occupations-by-mean-annual-earnings_v4_850x600.svg
4173,covid-19-testing-policy,undefined,5992a94d748683c18fc780e849ab1042,covid-19-testing-policy_v2759_850x600.svg
1401,biofuels-production-by-region,StackedArea,1c2d671672d71cc7995801044047adae,biofuels-production-by-region_v11_850x600.svg
2284,share-of-population-with-cancer-vs-gdp,ScatterPlot,9b914599e0f82b299999d786d7ad6f27,share-of-population-with-cancer-vs-gdp_v18_850x600.svg
4517,total-aviation-km,undefined,14bc8070fb7f68d72b656f2abdfb3b94,total-aviation-km_v4_850x600.svg
6240,political-civil-liberties-popw,undefined,3c2ec63b912a65b55f4e56ff52090035,political-civil-liberties-popw_v40_850x600.svg
52,wage-of-craftsmen-relative-to-that-of-laborers-in-england-1200-2000,undefined,ff3303175b328b471fce1d1e1aa4313b,wage-of-craftsmen-relative-to-that-of-laborers-in-england-1200-2000_v6_850x600.svg
